1978-09-12,105.9609
1978-09-13,105.3565
1978-09-14,105.6762
1978-09-15,105.3279
1978-09-18,105.5812
1978-09-19,105.5149
1978-09-20,105.0011
1978-09-21,104.6022
1978-09-22,104.9344
1978-09-25,104.6472
1978-09-26,105.0954
1978-09-27,105.0213
1978-09-28,105.0724
1978-09-29,104.9597
1978-10-02,105.1222
1978-10-03,104.7253
1978-10-04,104.2327
1978-10-05,104.1852
1978-10-06,104.3496
1978-10-09,104.4083
1978-10-10,104.3029
1978-10-11,103.4416
1978-10-12,103.7324
1978-10-13,103.5233
1978-10-16,103.1545
1978-10-17,102.3591
1978-10-18,102.3735
1978-10-19,102.6748
1978-10-20,102.1372
1978-10-23,101.8294
1978-10-24,101.9649
1978-10-25,101.073
1978-10-26,100.4107
1978-10-27,100.2122
1978-10-30,99.0582
1978-10-31,99.1983
1978-11-01,102.8406
1978-11-02,103.7561
1978-11-03,104.2336
1978-11-06,104.6863
1978-11-07,104.47
1978-11-08,103.9605
1978-11-09,104.0615
1978-11-10,104.4005
1978-11-13,104.2073
1978-11-14,104.4253
1978-11-15,104.9265
1978-11-16,105.8664
1978-11-17,106.2595
1978-11-20,106.6566
1978-11-21,106.1502
1978-11-22,106.2556
1978-11-23,106.095
1978-11-24,106.4182
1978-11-27,106.9541
1978-11-28,106.7428
1978-11-29,106.5163
1978-11-30,107.0592
1978-12-01,106.9446
1978-12-04,106.9055
1978-12-05,106.6258
1978-12-06,106.5111
1978-12-07,106.9528
1978-12-08,106.6836
1978-12-11,106.0943
1978-12-12,106.2048
1978-12-13,106.3482
1978-12-14,106.1046
1978-12-15,105.9465
1978-12-18,104.8513
1978-12-19,104.5753
1978-12-20,104.6819
1978-12-21,105.1643
1978-12-22,104.9504
1978-12-27,104.4166
1978-12-28,104.4638
1978-12-29,104.264
1979-01-02,104.1558
1979-01-03,105.4814
1979-01-04,105.3722
1979-01-05,105.2368
1979-01-08,104.9766
1979-01-09,105.031
1979-01-10,105.4902
1979-01-11,105.6914
1979-01-12,105.8774
1979-01-15,105.8848
1979-01-16,105.6993
1979-01-17,105.4271
1979-01-18,105.2666
1979-01-19,105.6448
1979-01-22,105.5806
1979-01-23,105.6904
1979-01-24,105.5994
1979-01-25,106.1978
1979-01-26,106.1941
1979-01-29,106.4154
1979-01-30,106.4325
1979-01-31,106.9417
1979-02-01,107.5163
1979-02-02,107.2684
1979-02-05,106.5597
1979-02-06,106.3339
1979-02-07,105.2966
1979-02-08,105.8353
1979-02-09,105.8739
1979-02-12,106.086
1979-02-13,106.2869
1979-02-14,106.2841
1979-02-15,106.2775
1979-02-16,106.2999
1979-02-19,106.4239
1979-02-20,106.448
1979-02-21,106.582
1979-02-22,106.4632
1979-02-23,106.4842
1979-02-26,106.4339
1979-02-27,106.5024
1979-02-28,106.4907
1979-03-01,106.6549
1979-03-02,106.8641
1979-03-05,106.791
1979-03-06,106.7293
1979-03-07,106.3922
1979-03-08,106.3259
1979-03-09,106.5839
1979-03-12,106.6916
1979-03-13,107.0577
1979-03-14,106.8533
1979-03-15,106.8355
1979-03-16,107.0116
1979-03-19,106.8389
1979-03-20,106.791
1979-03-21,106.8751
1979-03-22,106.5688
1979-03-23,106.6046
1979-03-26,106.5166
1979-03-27,106.6628
1979-03-28,106.7557
1979-03-29,106.8002
1979-03-30,106.94
1979-04-02,107.327
1979-04-03,107.6676
1979-04-04,107.7727
1979-04-05,107.7742
1979-04-06,107.819
1979-04-09,107.8315
1979-04-10,107.3771
1979-04-11,107.3556
1979-04-12,107.9743
1979-04-17,108.2062
1979-04-18,107.7595
1979-04-19,107.7089
1979-04-20,108.539
1979-04-23,108.2309
1979-04-24,108.1673
1979-04-25,108.2587
1979-04-26,108.3639
1979-04-27,108.4628
1979-04-30,108.7835
1979-05-01,109.2056
1979-05-02,109.2718
1979-05-03,109.3308
1979-05-04,108.9402
1979-05-08,108.1118
1979-05-09,107.9459
1979-05-10,108.2452
1979-05-11,108.3533
1979-05-14,108.2351
1979-05-15,108.336
1979-05-16,108.2469
1979-05-17,108.6158
1979-05-18,109.1483
1979-05-21,109.3557
1979-05-22,109.452
1979-05-23,109.2445
1979-05-24,109.0644
1979-05-25,109.43
1979-05-29,109.8264
1979-05-30,109.4216
1979-05-31,109.2429
1979-06-01,109.6778
1979-06-04,109.7874
1979-06-05,109.7272
1979-06-06,109.7373
1979-06-07,109.7182
1979-06-08,109.3624
1979-06-11,109.5141
1979-06-12,109.5395
1979-06-13,109.3552
1979-06-14,109.4133
1979-06-15,108.9608
1979-06-18,108.9799
1979-06-19,108.5953
1979-06-20,108.3008
1979-06-21,108.1901
1979-06-22,107.5592
1979-06-25,106.817
1979-06-26,107.3208
1979-06-27,107.2382
1979-06-28,107.2578
1979-06-29,107.4366
1979-07-02,107.4221
1979-07-03,107.4256
1979-07-04,106.7795
1979-07-05,106.6426
1979-07-06,106.8025
1979-07-09,106.9467
1979-07-10,106.8641
1979-07-11,106.5969
1979-07-12,106.6354
1979-07-13,106.8151
1979-07-16,106.4632
1979-07-17,105.9666
1979-07-18,105.5169
1979-07-19,105.7566
